,,,209085,209732,210210,219349,209130,210776,210780,210781,250294
Period,Institution Name ,SNL Institution Key ,Total Reserves ($000),Net Deferred Tax Asset ($000),Disallowed Deferred Taxes ($000),Net Inc: Noncontrolling Interests ($000),GRB: Total Equity Capital ($000),Less:Purchase of Treasury Stck ($000),Dividends on Preferred Stock ($000),Dividends on Common Stock ($000),B3/GRB: Tier 1 Common Capital (CET1) ($000)
2014Q3,ANB Corporation,1024726,"25,230","11,178",0,0,"215,711",0,92,"1,186","146,814"
2014Q3,Anchor Bancorp,4220185,"3,994",555,0,0,"53,656",0,0,0,"54,578"
2014Q3,Anchor BanCorp Wisconsin Inc.,102183,"47,037",0,NA,0,"214,709",0,0,0,NA
2014Q3,"Anchor Bancorp, Inc.",1019471,"13,782","4,501",0,0,"136,524",0,274,"1,010","118,518"
2014Q3,"Androscoggin Bancorp, MHC",4048912,"7,538","3,917",0,0,"91,863",0,0,0,"85,041"
2014Q3,"Apple Financial Holdings, Inc.",4161755,"21,141","25,904",0,0,"974,264",0,"1,864",0,"553,767"
2014Q3,"Arbor Bancorp, Inc.",1027773,"12,419","8,427",0,0,"72,215",0,0,0,"70,930"
2014Q3,Armed Forces Benefit Association,4049173,"1,105",0,0,0,"201,302",0,0,0,"190,253"
2014Q3,Arrow Financial Corporation,100134,"15,293",0,0,0,"200,089",667,0,"3,087","186,191"
2014Q3,Arthur Financial Corporation,4091013,"6,351",17,0,0,"19,519",0,0,0,"20,202"
2014Q3,"Arvest Bank Group, Inc.",1018366,"150,795","1,429",0,0,"1,305,959",0,0,0,"1,021,749"
2014Q3,"ASB Bancorp, Inc.",4289733,"5,852","5,053",0,0,"94,285",0,0,0,"99,097"
2014Q3,Assabet Valley Bancorp,1974137,"7,626","2,911",0,0,"104,191",0,0,0,"89,264"
2014Q3,Associated Banc-Corp,100135,"266,262","35,811",0,0,"2,869,578","90,096","1,255","14,124","1,872,899"
2014Q3,"Associated Community Bancorp, Inc.",4056116,"4,868",0,0,0,"41,610",0,0,0,"31,979"
2014Q3,Astoria Financial Corporation,102333,"113,600","81,051",NA,0,"1,594,006",0,"2,194","3,982",NA
2014Q3,ATBancorp,1020050,"19,451","8,340",0,47,"95,635",0,0,212,"90,602"
2014Q3,"Atlantic Capital Bancshares, Inc.",4155740,"11,301","8,048",0,0,"137,797",91,0,0,"137,908"
2014Q3,Atlantic Coast Financial Corporation,4086903,"7,247",0,NA,0,"70,485",0,0,0,NA
2014Q3,"Auburn National Bancorporation, Inc.",100877,"4,754","2,178",0,0,"73,193",0,0,784,"72,243"
2014Q3,"Austin BanCorp, Inc.",1018913,"12,418","8,022",0,0,"180,970",0,0,0,"169,508"
2014Q3,"Avenue Financial Holdings, Inc.",4161758,"8,407","8,062","2,947",0,"89,615",0,47,0,"67,850"
2014Q3,"Axiom Bancshares, Inc.",4088283,"12,058","4,079",NA,0,"90,658",0,0,0,NA
2014Q3,B.P.C. Corporation,1018058,"2,725",210,210,0,"46,887",0,0,585,"45,992"
2014Q3,Backlund Investment Co.,1018352,"2,526",0,0,NA,"41,057",NA,NA,NA,"38,011"
2014Q3,Baker Boyer Bancorp,1020594,"6,241",293,0,0,"47,674",0,0,950,"47,187"
2014Q3,Banc Ed Corp.,1023989,"16,220","5,982",0,0,"163,466",0,0,691,"163,609"
2014Q3,"Banc of California, Inc.",4074352,"25,283","8,663",0,0,"446,881",146,910,"4,127","323,510"
2014Q3,BancFirst Corporation,100534,"39,467","8,771",0,16,"596,183",0,0,"5,252","536,025"
2014Q3,BancIndependent Incorporated,1018084,"9,576","4,224",0,0,"115,667",0,75,810,"70,680"
2014Q3,"Bancorp of New Jersey, Inc.",4154916,"6,647","3,572",360,0,"59,353",0,0,322,"59,962"
2014Q3,"Bancorp, Inc.",4054569,"4,390","41,601","5,280",0,"356,387",0,0,0,"333,166"
2014Q3,"BancorpSouth, Inc.",100163,"143,950",0,0,0,"1,610,543",0,0,"7,195","1,303,563"
2014Q3,BancPlus Corporation,1018456,"20,225","1,587",0,0,"256,467",0,405,"1,848","172,374"
2014Q3,"Bancshares of Jackson Hole, Incorporated",1023455,"7,417","3,700",0,83,"63,447",0,0,0,"62,364"
2014Q3,BancTenn Corp.,1020071,"7,463",875,0,0,"80,402",0,0,"1,241","79,671"
2014Q3,BancWest Corporation,100259,"750,887","542,218",0,932,"12,390,060",0,0,0,"7,289,496"
2014Q3,"Bangor Bancorp, MHC",4151113,"29,363","4,075",0,0,"330,415",0,0,0,"304,811"
2014Q3,Bank First National Corporation,1021435,"9,132",0,0,0,"107,361","1,249",0,757,"97,709"
2014Q3,Bank Iowa Corporation,1021121,"12,264",350,0,0,"87,644",0,0,353,"81,886"
2014Q3,Bank Leumi Le-Israel Corporation,1021770,"53,193","65,196","57,513",-4,"703,651",0,0,0,"662,327"
2014Q3,Bank Mutual Corporation,4056082,"22,540","20,525",NA,-2,"287,468",0,0,"1,862",NA
2014Q3,Bank of America Corporation,100369,"15,106,000","29,676,000",NA,"-2,000","238,681,000",0,"238,000","527,000","152,444,000"
2014Q3,Bank of Commerce Holdings,1016745,"10,400","10,314",0,0,"101,960",0,50,398,"82,804"
2014Q3,Bank of Hawaii Corporation,100161,"110,362",0,0,0,"1,057,413","19,923",0,"19,903","1,032,041"
2014Q3,Bank of Highland Park Financial Corporation,1021280,"9,328",0,0,0,"98,397",0,0,"1,558","97,367"
2014Q3,Bank of Kentucky Financial Corporation,1024571,"15,941","5,462","2,533",0,"195,598",0,0,"1,384","168,923"
2014Q3,Bank of Marin Bancorp,4164467,"15,049","13,060",0,0,"195,674",0,0,"1,185","184,748"
2014Q3,Bank of New York Mellon Corporation,100144,"191,000","26,000",NA,"23,000","38,451,000","431,000","12,000","196,000","19,400,000"
2014Q3,Bank of South Carolina Corporation,100149,"3,386",427,0,0,"35,933",0,0,"1,026","34,886"
2014Q3,Bank of Southside Virginia Corporation,1017950,"5,966",0,0,0,"127,794",0,0,0,"123,208"
2014Q3,Bank of the Carolinas Corporation,4142877,"5,183",0,0,0,"46,191",0,0,0,"46,491"
2014Q3,"Bank of the Ozarks, Inc.",1018441,"49,606","50,411",0,-14,"875,578",0,0,"9,560","757,746"
